x_coordinates,true_y,predicted_y,prediction_uncertainty,predict_time_s,update_tree_time_s
0.7039184828439309;0.33295952308898547,959.2068087974153,955.8730008282997,220.2381735063983,0.0004472110000506291,0.0008424630000263278
0.3988635238917524;0.7864037793735489,1367.9783340562867,1275.6159435465877,189.2824132272739,0.0005081780000182334,0.0007090850000395221
0.3561831953426574;0.13676164046089534,1353.2848096695648,924.4323086223749,319.9306179603343,0.0005491489999940313,0.0008052940000879971
0.5959556732240853;0.23201737353954943,1191.2397901192921,1169.0815314590454,171.72354424537605,0.00046316000009483105,0.0008410249999997177
0.11328448258368018;0.7723335527643291,1660.414859892469,1256.425316739417,259.4326942529667,0.0005622129999665049,0.0007069090000868528
0.8386003771502536;0.33295095034915523,942.8292976520202,915.9630267644064,165.7874659275586,0.0004807340000070326,0.0007808280000745071
0.17366279483895353;0.01209101433351012,520.4657839045509,957.6263322291563,332.25188852154207,0.0004520100000036109,0.0008429810000052385
0.4895319215714985;0.1664803391123192,655.6002129063272,1000.3149456736935,267.20416145503043,0.0005118079999419933,0.000726920000033715
0.4429893551729035;0.8309477964983455,991.5888488724254,1093.865959189892,216.65958782181025,0.0005156560000614263,0.00074258799998006
0.05962479842436852;0.08127925885259035,1183.2589638090449,1032.539926685453,318.7863723151668,0.0004654379999919911,0.0007565900000372494
0.0021782978718495327;0.4478190069503246,737.8237665152525,920.1397893400672,159.44680286038565,0.0005223110000542874,0.000776997000002666
0.591190908897329;0.7144837653038361,1150.439145412812,1162.2739016564728,244.24020821150472,0.0005104699999947115,0.0008027029999766455
0.016626553307390157;0.05350233200540799,1268.1040835709878,1358.8870137235324,277.62593824702424,0.00047846699999354314,0.0007483800000045449
0.9554238039750809;0.7635101271953898,1429.4584314990593,947.2343349656767,261.6136026993263,0.000536298999918472,0.0007705939999596012
0.9058973029176892;0.0039601860482186835,1271.109189254606,1353.8048227428917,239.35181769827605,0.0005037290000018402,0.0009299770000552599
0.060221397222147366;0.2488789856560356,1243.3248350836225,1170.76573121836,191.45703601391088,0.0004813719999674504,0.0007450079999671289
0.5117415596238616;0.0790826793434104,1163.7699230500366,962.2702614255719,259.8036961147572,0.0005398230000537296,0.0007701100000758743
0.4264447483943139;0.6837572181155698,654.3308351525463,1040.8091082927222,295.1887254405451,0.0005101179999655869,0.000705734999996821
0.5377484081162411;0.8755211233001433,631.1581048832081,1027.0425762860164,302.85616693652156,0.000556497999923522,0.0007444289999511966
0.8016892628881228;0.8595828203084139,1594.5726825977572,1207.4460546789637,204.66099210721066,0.0005285519999915778,0.0007682809999778328
0.3354248052277684;0.5515343061092183,926.0817112116589,976.0636344385293,282.94114145173984,0.0005116469999393303,0.0007030919999806429
0.8883632734916226;0.8320480263131382,1318.8182249408167,1268.7369097445646,197.16666639227697,0.0005212099999880593,0.0007831330000271919
0.09405231120678359;0.40689219954531364,1074.9387153613254,1061.3700615547687,294.0888064233809,0.0005335780000450541,0.0007764529999576553
0.11443300546050206;0.11967359285467605,957.2322647515578,333.76067920409014,161.70017927238118,0.00045296700000108103,0.000758625999992546
0.7506822609336729;0.961817401164765,918.7007214812354,966.431905105794,293.15611216477475,0.0005068120000260024,0.0007833390000087093
0.63163212753093;0.597126481459944,866.6509340146202,935.230054004765,113.49003034577825,0.0005532679999760148,0.0007875610000382949
0.3241845321344772;0.6660612073136117,1327.0814024206252,1164.8829447378375,148.9267842919974,0.0004808740000044054,0.0008377289999543791
0.22298503091284472;0.7531562046741646,670.0793701380414,678.4910762569123,213.305128316818,0.0005145239999819751,0.0008602560000099402
0.6585165336399443;0.045533135825449156,903.7390885066379,1010.3409571093748,206.9654348495355,0.0005745839999917735,0.0007847570000194537
0.28046155492161506;0.07197757047884745,862.9643958830414,878.6709150938057,307.1198770858049,0.0005495020000125805,0.000726989999975558
0.5863107257317812;0.7765579171482025,787.6049617448081,1040.5636456375312,259.113614033579,0.0005395439999347218,0.0007582380000030753
0.5694134996333732;0.10895884779934073,588.5588165816923,863.6427419625426,208.1731072919707,0.000540870999998333,0.0008292379999375044
0.24571654028645762;0.4558801850126335,839.9986957408601,945.9150108498549,110.48765963363999,0.0005272949999834964,0.0007118940000054863
0.21458046039641443;0.22854734744663918,1376.3763851346635,1163.438899593216,127.38915925421402,0.0005565189999288123,0.0007281800000100702
0.28825209739283986;0.6669317971204012,1344.6769468523662,1200.0060952028152,138.05601735186858,0.0006966019999481432,0.0007736539999996239
0.22707129713659968;0.4709195701341803,697.7409847901613,967.2457513913006,197.5143888750863,0.0005168420000245533,0.0006974189999482405
0.9234105989087195;0.62643790518408,951.9723212613685,979.127567995657,249.8652735230365,0.0005320409999285403,0.0007323359999418244
0.313641337240412;0.875229069156548,1139.1597875300918,1153.6385710744328,141.48901755463808,0.0005364830000189613,0.0007719059999544697
0.46069866465004294;0.3087650637683991,988.1315501333376,993.7513209506836,136.04770862984924,0.00046120399997562345,0.0007556470000054105
0.7340330109733023;0.01829283404072546,436.4719562971246,441.0749964975232,15.935301302534773,0.0005177770000273085,0.0007975220000844274
0.4445678939540897;0.6264288657544265,1051.9326811921014,1098.8702028076232,225.06116670527396,0.0005355540000664405,0.0007823479999160554
0.29705058148540153;0.2739379453431886,576.8274451388297,753.1227221994424,204.27419470558948,0.0005331800000476505,0.0007500109999227789
0.6081656195033078;0.9556460591329002,1347.5845940621066,1105.5231972047377,275.6490953386805,0.0005160160000059477,0.0008336839999856238
0.6577869239447653;0.9464724910040279,1422.5631960414364,1062.252493543844,277.0472173852084,0.0005391810000219266,0.0008119359999909648
0.6825519960129144;0.25669060609365246,645.9537164714544,1009.4254726427849,255.38101008075367,0.0004498100000773775,0.0007620549999955983
0.7917386064641856;0.8497629527019059,1597.1064883394974,1253.1325771472355,150.26733353514194,0.0005042489999596,0.026840328999924168
0.5607587524239762;0.9442798978507199,1353.1687629451835,1297.1196433354519,225.06559582777348,0.0005727750000232845,0.0010676260000082038
0.15201414488215315;0.0578242358386587,868.0873313257729,1048.0478303085235,215.893036118671,0.0005804669999633916,0.0009788690000505085
0.570075511502755;0.34564871151275645,977.1355223022583,999.1400553935368,266.89698624589647,0.00046708699994724157,0.0257425569999441
0.7781684387811695;0.4330096279214981,1215.5962259553248,1209.7857693108613,49.5086550334311,0.000749365999922702,0.0009314810000660145
0.7255485374323143;0.4358770290039877,973.2261762666529,961.8340914055555,65.11209321796726,0.00048100000003614696,0.0007855229999904623
0.2746620306489187;0.6320568212200883,1016.4275513780937,1011.9787875686308,112.279175442205,0.0005211540000118475,0.0007187249999560663
0.4878360733138114;0.345680844736289,844.1608343009509,1014.1521947790948,201.12865577839113,0.0005053950000046825,0.0007913680000228851
0.8969403606365981;0.6622188548628574,350.97426141161,827.483930861255,269.16121882943935,0.000463566999997056,0.0006429900000739508
0.7295318995523337;0.20602638740748203,792.434638193385,893.8567657379631,124.61543005973371,0.0004208390000712825,0.0007925200000045152
0.15275307535668747;0.815759292429227,947.294125128763,974.3882666538292,290.95144240563144,0.0005135320000135835,0.0008092040000065026
0.952042470787727;0.34594568413116755,1277.219416667368,1157.952284553974,124.97142617124706,0.0005188330000009955,0.0007253200000150173
0.8946923981303139;0.3576254496376726,1063.6595923632794,1129.9341454155121,156.96203210970137,0.0004221189999498165,0.0007045879999623139
0.005758512216711642;0.8604427368800966,437.4329823389013,320.53052740702947,205.2219878007438,0.00046450000002096203,0.0008492000000615008
0.8742649020846757;0.3074202524114029,1324.9834584187345,1430.8812597156839,45.74129186708269,0.0004938779999292819,0.0006497409999610682
0.34246873940506284;0.6565030310085085,1215.2422063082106,1129.7383511638654,181.08548004284125,0.0004786719999856359,0.0007425260000673006
0.8023400395560423;0.91117870488486,1034.9250668106247,886.4572231604388,248.72971353548522,0.0004552479999802017,0.0007074099999044847
0.8595362675084913;0.9974349399375669,137.04052244344768,1026.0275178689496,301.8849250321648,0.0005392849999452665,0.0006784489999063226
0.3913152194386861;0.5781989857945561,884.1407584183171,1054.892152929489,233.44259631943706,0.0004212320000078762,0.000745623000057094
0.3116210484257854;0.9287693826705609,736.2008689350027,865.0753816580616,165.98338532317905,0.0005128159999685522,0.026829596999959904
0.7847002532783376;0.1129106339663416,1252.7751875238707,1264.6052224291875,63.094112093015404,0.0005912469999884706,0.0008566830000518166
0.5006731536001047;0.32245349954105307,848.9485524464562,1046.0610609919754,190.08242747284731,0.0004437059999418125,0.0008903259999897273
0.7748302897583443;0.13608247716201427,1372.683267278389,1339.8492949441186,26.28417142299304,0.000515334999931838,0.0007504080000444446
0.9793928531778762;0.6023185367738567,1032.2458500132684,1173.901630566394,257.94330126496175,0.00042818800000077317,0.0006601360000786372
0.9479715496335713;0.13767817530787885,728.3640173082264,603.5657695148088,65.62894051964938,0.0004144610001048932,0.0006629870000551819
0.745139421760643;0.6444799061286478,883.5793070786705,973.6486295589564,228.11231714022912,0.0004934049999292256,0.0007305220000262125
0.40564557864912665;0.48342496975519544,893.4334556835294,1040.0328554723803,261.8862441061054,0.000472721000051024,0.0006959610000194516
0.7601784844918428;0.3342322936772144,743.221600601331,665.6490739950088,24.404241232254748,0.0004517120000855357,0.0006726579999849491
0.42938263272361377;0.26198266235531953,973.3407557039372,940.5516321460019,157.53643474778184,0.0005301879999706216,0.0008237239999289159
0.9442217891837279;0.8088058518996225,1295.2222178190368,881.6146847564728,196.65595961760897,0.0004464140000663974,0.0006732340000326076
0.7513545047916713;0.37853513650608195,1154.4604569793523,938.5109943325375,159.8794606695789,0.0004424909999443116,0.0007309119999945324
0.843265261959428;0.9259455824761837,1024.5490314612643,926.1517807044125,347.0585393682082,0.0005058919999783029,0.0007570830000531714
0.607868649777978;0.336423187287185,1023.1196749513398,1053.7864371493704,146.8759140091484,0.0004455040000266308,0.0007181409999930111
0.24720798966197322;0.23999255476921133,923.8469784087653,1155.2391757357252,163.63653823392133,0.00047719899998810433,0.000750488999983645
0.31556281523615026;0.6547896391657957,1303.9551538664336,1292.9241985568756,63.57722832179882,0.00046352799995474925,0.0008362180000176522
0.2680520300712783;0.3809470170932333,1076.4879251715695,1147.47190990577,284.95802123543535,0.0005323510000607712,0.024054376999970373
0.7162825264207751;0.7999604724175063,1003.9255284862247,1027.3103437546524,185.72592722159143,0.0005421949999799835,0.0008560800000623203
0.23676498538580848;0.17470811376524586,1029.0015726616361,1307.3738789970541,220.50239990956445,0.0005224650000172915,0.0007501290000391236
0.5260726522584661;0.13769792148557913,658.1615981281121,700.0992716603708,150.98856538152413,0.0005387280000377359,0.000806377000003522
0.1552563949490986;0.12805175506322264,437.8365165090994,594.2285520123487,273.9874899669779,0.00043083300010948733,0.00077522400010821
0.5242624897623469;0.1797475160653098,807.6263599535215,831.4814896677018,113.30753263658535,0.00048668400006590673,0.000611360999982935
0.10733320510030486;0.6889499143808809,1046.6974191142929,857.189414446391,97.82832265058681,0.00047695800003566546,0.0008266680000588167
0.38202884258390357;0.5121573554119464,1001.9120870967142,998.7764446377183,206.20110848386918,0.00042286699999749544,0.0006669619999684073
0.16220914887121907;0.1568819591054209,1059.200399802013,1007.3814448176145,284.67824454702065,0.00041913899997325643,0.0007209400000647292
0.07171170759294798;0.6277140782000871,799.1658849674602,976.2591390359366,80.6704570206361,0.0004426460000104271,0.0008235169999579739
0.21378044109156413;0.8674772670214896,1590.9629221786317,1298.8976440110612,203.8318525514814,0.0005139909999343217,0.0007020570000122461
0.1298783366801638;0.6254738546574737,680.1007567293645,665.9388423649193,79.20451391847813,0.0004718129999901066,0.0007184169999163714
0.24733095660683735;0.604293916875481,1366.5593035258773,1099.0510091521855,142.07945608009112,0.00044998999999279476,0.0007360379998999633
0.7056603188787902;0.6407732588510948,1351.4507950470352,1062.3423973090673,319.3241010551325,0.0005716329999359004,0.0006322259999933522
0.9667354348999373;0.15833039298185825,1104.0425547354987,587.7412538758663,175.5246061631053,0.00045927499991194054,0.0006412720000525951
0.9010562095357476;0.8188038843293788,1362.3190368336288,1054.5842897725947,209.04571030516246,0.00047281100000873266,0.0007596179999609376
0.696873210408088;0.7925351613754227,802.8025605236239,938.049966203807,298.92503497930204,0.0005431619999853865,0.0007621769999559547
0.2129432251909089;0.5094698360052654,927.5979086241397,968.8017695641464,147.1470615343924,0.0004371630000150617,0.0007425129999774072
0.19323220816712638;0.05415317674713915,456.2364635576004,857.908275034065,238.72359311709022,0.000483070999962365,0.0006966810000221813
0.8865486057602099;0.4342887679167081,577.901150235773,721.4730203484171,185.34890760265284,0.0004962689999956638,0.0007999709999921834
0.055689221952444634;0.1546895432890365,512.7544889327099,1051.9800930119138,326.11152165559565,0.000456622999990941,0.0006539170000223749
0.41733228070344774;0.034417928425314215,1048.8704265358638,1044.4008046489046,278.77048244041765,0.00043320400004631665,0.0007351719999633133
0.916735324014196;0.30553826729494415,1486.6777169081863,1237.7048476545194,97.76572404024384,0.00041942699999708566,0.0007860380000010991
0.8562783565093729;0.5294495288843104,1336.4722785135696,1294.6459734991456,153.59321521104553,0.0004992740000488993,0.0006310620000249401
0.1326182188133015;0.3369722600027859,732.9043202825236,780.4188857084459,103.97669754006888,0.0004555210000489751,0.0009188860000222121
0.03399673642484624;0.09338381117545602,399.9789251398505,1103.1346046907324,282.3063461855231,0.0004782139999406354,0.0009021670000493032
